sim_time,tl_phase,total_vehicles,total_waiting_time,avg_waiting_time,north_count,north_wait,south_count,south_wait,east_count,east_wait,west_count,west_wait,queue_north,queue_south,queue_east,queue_west,intA_wait,intB_wait,intC_wait,emergency_count,controller_state,controller_reason,rl_override,max_q_value,override_rate
712.0,2,51,81.0,1.588,3,0.0,3,0.0,3,31.0,15,45.0,0,0,1,0,5.0,76.0,0.0,0,EW_GREEN,hold,,,
713.0,2,52,88.0,1.692,3,0.0,3,0.0,3,33.0,16,49.0,0,0,1,0,6.0,82.0,0.0,0,EW_GREEN,hold,,,
714.0,2,54,98.0,1.815,3,0.0,3,0.0,4,35.0,16,54.0,0,0,1,0,8.0,89.0,1.0,0,EW_GREEN,hold,,,
715.0,2,54,112.0,2.074,3,0.0,3,0.0,4,37.0,16,60.0,0,0,1,0,11.0,97.0,4.0,0,EW_GREEN,hold,,,
716.0,2,52,124.0,2.385,2,0.0,2,0.0,4,39.0,16,66.0,0,0,1,0,14.0,105.0,5.0,0,EW_GREEN,hold,,,
717.0,2,51,138.0,2.706,2,0.0,2,0.0,4,41.0,16,72.0,0,0,1,0,18.0,113.0,7.0,0,EW_GREEN,hold,,,
718.0,2,53,151.0,2.849,2,0.0,2,0.0,4,43.0,17,78.0,0,0,1,0,20.0,121.0,10.0,0,EW_GREEN,hold,,,
719.0,2,52,167.0,3.212,1,0.0,2,0.0,4,45.0,17,84.0,0,0,1,3,24.0,129.0,14.0,0,EW_GREEN,hold,,,
720.0,2,50,184.0,3.68,1,0.0,1,0.0,4,47.0,17,91.0,0,0,1,3,28.0,138.0,18.0,0,EW_GREEN,hold,,,
721.0,2,54,176.0,3.259,3,0.0,3,0.0,4,49.0,17,99.0,0,0,1,3,5.0,148.0,23.0,0,EW_GREEN,hold,,,
722.0,2,60,189.0,3.15,4,0.0,4,0.0,4,51.0,17,107.0,0,0,1,3,2.0,158.0,29.0,0,EW_GREEN,hold,,,
723.0,2,58,204.0,3.517,3,0.0,3,0.0,4,53.0,17,116.0,0,0,1,3,0.0,169.0,35.0,0,EW_GREEN,hold,,,
724.0,2,56,211.0,3.768,3,0.0,3,0.0,4,55.0,17,125.0,0,0,0,3,0.0,180.0,31.0,0,EW_GREEN,hold,,,
725.0,2,58,218.0,3.759,3,0.0,3,0.0,4,57.0,17,134.0,0,0,0,3,0.0,191.0,27.0,0,EW_GREEN,hold,,,
726.0,2,58,227.0,3.914,3,0.0,3,0.0,4,59.0,17,143.0,0,0,0,3,0.0,202.0,25.0,0,EW_GREEN,hold,,,
727.0,2,58,236.0,4.069,3,0.0,3,0.0,4,61.0,17,153.0,0,0,0,3,0.0,214.0,22.0,0,EW_GREEN,hold,,,
728.0,2,59,246.0,4.169,3,0.0,3,0.0,4,63.0,17,163.0,0,0,0,0,0.0,226.0,20.0,0,EW_GREEN,hold,,,
729.0,2,59,255.0,4.322,3,0.0,3,0.0,4,65.0,18,173.0,0,0,0,0,0.0,238.0,17.0,0,EW_GREEN,hold,,,
730.0,2,59,265.0,4.492,3,0.0,3,0.0,4,67.0,18,183.0,0,0,1,0,0.0,250.0,15.0,0,EW_GREEN,hold,,,
731.0,2,60,275.0,4.583,3,0.0,3,0.0,4,69.0,19,194.0,0,0,1,0,0.0,263.0,12.0,0,EW_GREEN,hold,,,
732.0,2,61,286.0,4.689,3,0.0,3,0.0,4,71.0,19,206.0,0,0,1,0,0.0,277.0,9.0,0,EW_GREEN,hold,,,
733.0,2,61,304.0,4.984,3,0.0,3,0.0,4,73.0,19,219.0,0,0,1,4,0.0,292.0,12.0,0,EW_GREEN,hold,,,
734.0,3,61,317.0,5.197,3,0.0,3,0.0,4,76.0,19,232.0,0,0,1,4,0.0,308.0,9.0,0,EW_GREEN,hold,,,
735.0,3,61,331.0,5.426,3,0.0,3,0.0,4,79.0,19,245.0,0,0,1,4,0.0,324.0,7.0,0,EW_GREEN,hold,,,
736.0,3,59,347.0,5.881,3,0.0,3,0.0,4,82.0,19,258.0,0,0,1,0,0.0,340.0,7.0,0,EW_GREEN,hold,,,
737.0,0,55,174.0,3.164,3,0.0,3,0.0,2,4.0,17,162.0,0,0,0,0,0.0,166.0,8.0,0,EW_GREEN,hold,,,
738.0,0,56,97.0,1.732,3,1.0,3,0.0,3,0.0,17,87.0,1,0,0,0,0.0,88.0,9.0,0,EW_GREEN,hold,,,
739.0,0,56,58.0,1.036,3,3.0,3,2.0,4,0.0,17,39.0,1,1,0,0,0.0,44.0,14.0,0,EW_GREEN,hold,,,
740.0,0,53,36.0,0.679,3,5.0,3,4.0,3,0.0,14,12.0,1,1,0,0,0.0,21.0,15.0,0,EW_GREEN,hold,,,
741.0,0,57,30.0,0.526,3,7.0,3,6.0,3,0.0,15,0.0,1,1,0,0,0.0,13.0,17.0,0,EW_GREEN,hold,,,
742.0,0,57,38.0,0.667,3,9.0,3,8.0,3,0.0,15,0.0,1,1,0,0,0.0,17.0,21.0,0,EW_GREEN,hold,,,
743.0,0,58,48.0,0.828,3,11.0,3,10.0,3,0.0,12,0.0,1,1,0,0,0.0,21.0,27.0,0,EW_GREEN,hold,,,
744.0,0,59,57.0,0.966,3,13.0,3,12.0,3,0.0,13,0.0,1,1,0,0,0.0,25.0,32.0,0,EW_GREEN,hold,,,
745.0,0,60,67.0,1.117,4,15.0,4,14.0,3,0.0,10,0.0,0,0,0,0,0.0,29.0,38.0,0,EW_GREEN,hold,,,
746.0,0,59,79.0,1.339,4,17.0,4,16.0,3,0.0,10,0.0,0,0,0,0,0.0,33.0,46.0,0,EW_YELLOW,pressure_ns,,,
747.0,3,63,91.0,1.444,4,19.0,4,18.0,3,0.0,11,0.0,0,0,0,0,0.0,37.0,54.0,0,EW_YELLOW,hold,,,
748.0,3,63,105.0,1.667,4,21.0,4,20.0,3,0.0,11,1.0,0,0,0,0,0.0,42.0,63.0,0,EW_YELLOW,hold,,,
749.0,3,63,119.0,1.889,4,23.0,4,22.0,3,0.0,11,2.0,0,0,0,0,0.0,47.0,72.0,0,NS_GREEN,yellow_end,,,
750.0,0,58,131.0,2.259,4,25.0,4,24.0,2,0.0,8,1.0,0,0,0,0,0.0,50.0,81.0,0,NS_GREEN,hold,,,
751.0,0,59,145.0,2.458,4,27.0,4,26.0,2,0.0,9,0.0,0,0,0,0,0.0,53.0,92.0,0,NS_GREEN,hold,,,
752.0,0,60,161.0,2.683,4,29.0,4,28.0,2,0.0,9,0.0,0,0,0,0,0.0,57.0,104.0,0,NS_GREEN,hold,,,
753.0,0,62,177.0,2.855,4,31.0,4,30.0,2,0.0,8,0.0,0,0,0,0,0.0,61.0,116.0,0,NS_GREEN,hold,,,
754.0,0,62,175.0,2.823,4,33.0,4,32.0,2,0.0,8,0.0,0,0,0,0,0.0,65.0,110.0,0,NS_GREEN,hold,,,
755.0,0,61,173.0,2.836,4,35.0,4,34.0,2,0.0,8,0.0,0,0,0,0,0.0,69.0,104.0,0,NS_GREEN,hold,,,
756.0,0,63,171.0,2.714,4,37.0,4,36.0,2,0.0,9,0.0,0,0,0,0,0.0,73.0,98.0,0,NS_GREEN,hold,,,
757.0,0,65,171.0,2.631,4,39.0,4,38.0,2,0.0,9,0.0,0,0,0,0,0.0,77.0,94.0,0,NS_YELLOW,pressure_ew,,,
758.0,1,65,172.0,2.646,4,41.0,4,40.0,2,0.0,9,0.0,0,0,0,0,0.0,81.0,91.0,0,NS_YELLOW,hold,,,
759.0,1,65,173.0,2.662,4,43.0,4,42.0,2,0.0,9,0.0,0,0,0,0,0.0,85.0,88.0,0,NS_YELLOW,hold,,,
760.0,1,65,176.0,2.708,4,45.0,4,44.0,2,0.0,10,0.0,0,0,0,0,0.0,89.0,87.0,0,EW_GREEN,yellow_end,,,
761.0,2,61,85.0,1.393,2,0.0,2,0.0,2,0.0,10,0.0,0,0,0,0,0.0,0.0,85.0,0,EW_GREEN,hold,,,
762.0,2,61,83.0,1.361,2,0.0,2,0.0,2,0.0,10,0.0,0,0,0,0,0.0,0.0,83.0,0,EW_GREEN,hold,,,
763.0,2,65,83.0,1.277,2,0.0,2,0.0,2,0.0,11,0.0,0,0,0,0,0.0,0.0,83.0,0,EW_GREEN,hold,,,
764.0,2,62,82.0,1.323,1,0.0,1,0.0,2,0.0,11,1.0,0,0,0,0,0.0,1.0,81.0,0,EW_GREEN,hold,,,
765.0,2,63,81.0,1.286,1,0.0,1,0.0,2,0.0,12,2.0,0,0,0,0,0.0,2.0,79.0,0,EW_GREEN,hold,,,
766.0,2,63,95.0,1.508,1,0.0,1,0.0,2,0.0,12,4.0,0,0,0,0,0.0,4.0,91.0,0,EW_GREEN,hold,,,
767.0,2,63,97.0,1.54,1,0.0,1,0.0,2,0.0,12,6.0,0,0,0,0,0.0,6.0,91.0,0,EW_GREEN,hold,,,
768.0,2,62,99.0,1.597,1,0.0,1,0.0,2,0.0,12,8.0,0,0,0,0,0.0,8.0,91.0,0,EW_GREEN,hold,,,
769.0,2,67,101.0,1.507,3,0.0,3,0.0,2,0.0,13,10.0,0,0,0,0,0.0,10.0,91.0,0,EW_GREEN,hold,,,
770.0,2,65,102.0,1.569,3,0.0,3,0.0,2,1.0,13,12.0,0,0,1,0,0.0,13.0,89.0,0,EW_GREEN,hold,,,
771.0,2,65,104.0,1.6,3,0.0,3,0.0,2,2.0,13,15.0,0,0,1,0,0.0,17.0,87.0,0,EW_GREEN,hold,,,
772.0,2,61,71.0,1.164,3,0.0,3,0.0,2,3.0,14,18.0,0,0,1,0,0.0,21.0,50.0,0,EW_GREEN,hold,,,
773.0,2,62,70.0,1.129,3,0.0,3,0.0,3,5.0,14,21.0,0,0,1,0,0.0,26.0,44.0,0,EW_GREEN,hold,,,
774.0,2,61,71.0,1.164,3,0.0,3,0.0,3,7.0,14,24.0,0,0,1,0,1.0,31.0,39.0,0,EW_GREEN,hold,,,
775.0,2,59,85.0,1.441,3,0.0,3,0.0,3,9.0,14,28.0,0,0,1,0,2.0,37.0,46.0,0,EW_GREEN,hold,,,
776.0,2,56,86.0,1.536,3,0.0,3,0.0,3,11.0,14,30.0,0,0,1,0,3.0,41.0,42.0,0,EW_GREEN,hold,,,
777.0,2,56,89.0,1.589,3,0.0,3,0.0,3,13.0,14,33.0,0,0,1,0,4.0,46.0,39.0,0,EW_GREEN,hold,,,
778.0,2,55,89.0,1.618,3,0.0,3,0.0,3,15.0,14,36.0,0,0,1,0,5.0,51.0,33.0,0,EW_GREEN,hold,,,
779.0,2,56,102.0,1.821,3,0.0,3,0.0,3,17.0,15,39.0,0,0,1,0,6.0,56.0,40.0,0,EW_GREEN,hold,,,
780.0,2,55,110.0,2.0,3,0.0,3,0.0,3,19.0,15,43.0,0,0,1,0,0.0,62.0,48.0,0,EW_GREEN,hold,,,
781.0,2,56,126.0,2.25,3,0.0,3,0.0,3,21.0,15,47.0,0,0,1,0,1.0,68.0,57.0,0,EW_GREEN,hold,,,
782.0,2,56,145.0,2.589,3,0.0,3,0.0,3,23.0,15,53.0,0,0,1,0,3.0,76.0,66.0,0,EW_GREEN,hold,,,
783.0,2,56,164.0,2.929,3,0.0,2,0.0,3,25.0,15,59.0,0,0,1,0,5.0,84.0,75.0,0,EW_GREEN,hold,,,
784.0,2,56,182.0,3.25,2,0.0,2,0.0,4,27.0,15,63.0,0,0,1,0,7.0,90.0,85.0,0,EW_GREEN,hold,,,
785.0,2,55,187.0,3.4,2,0.0,2,0.0,4,29.0,15,69.0,0,0,1,0,10.0,98.0,79.0,0,EW_GREEN,hold,,,
786.0,2,55,193.0,3.509,2,0.0,2,0.0,4,31.0,15,75.0,0,0,1,0,14.0,106.0,73.0,0,EW_GREEN,hold,,,
787.0,2,55,202.0,3.673,2,0.0,2,0.0,4,33.0,15,83.0,0,0,1,0,18.0,116.0,68.0,0,EW_GREEN,hold,,,
788.0,2,55,211.0,3.836,2,0.0,2,0.0,4,35.0,15,91.0,0,0,1,0,22.0,126.0,63.0,0,EW_GREEN,hold,,,
789.0,2,55,222.0,4.036,2,0.0,2,0.0,4,37.0,15,99.0,0,0,1,0,28.0,136.0,58.0,0,EW_GREEN,hold,,,
790.0,2,55,234.0,4.255,2,0.0,2,0.0,4,39.0,16,108.0,0,0,1,0,34.0,147.0,53.0,0,EW_GREEN,hold,,,
791.0,2,52,220.0,4.231,2,0.0,2,0.0,4,41.0,16,117.0,0,0,1,0,12.0,158.0,50.0,0,EW_GREEN,hold,,,
792.0,2,53,215.0,4.057,2,0.0,2,0.0,4,43.0,17,126.0,0,0,1,0,0.0,169.0,46.0,0,EW_GREEN,hold,,,
793.0,2,57,213.0,3.737,3,0.0,3,0.0,4,45.0,17,126.0,0,0,1,0,0.0,171.0,42.0,0,EW_GREEN,hold,,,
794.0,2,57,221.0,3.877,3,0.0,3,0.0,4,47.0,18,135.0,0,0,1,0,0.0,182.0,39.0,0,EW_GREEN,hold,,,
795.0,2,57,229.0,4.018,3,0.0,3,0.0,4,49.0,18,144.0,0,0,1,0,0.0,193.0,36.0,0,EW_GREEN,hold,,,
796.0,2,56,238.0,4.25,3,0.0,3,0.0,4,51.0,18,154.0,0,0,1,0,0.0,205.0,33.0,0,EW_GREEN,hold,,,
797.0,2,55,250.0,4.545,3,0.0,3,0.0,4,53.0,18,165.0,0,0,1,0,0.0,218.0,32.0,0,EW_GREEN,hold,,,
798.0,2,54,265.0,4.907,3,0.0,3,0.0,4,55.0,18,177.0,0,0,1,0,0.0,232.0,33.0,0,EW_GREEN,hold,,,
799.0,2,54,280.0,5.185,3,0.0,3,0.0,4,57.0,18,189.0,0,0,1,0,0.0,246.0,34.0,0,EW_GREEN,hold,,,
800.0,2,54,302.0,5.593,3,0.0,3,0.0,4,59.0,19,201.0,0,0,1,0,0.0,260.0,42.0,0,EW_GREEN,hold,,,
801.0,2,54,317.0,5.87,3,0.0,3,0.0,4,61.0,19,214.0,0,0,1,6,0.0,275.0,42.0,0,EW_GREEN,hold,,,
802.0,2,55,331.0,6.018,3,0.0,3,0.0,4,63.0,20,228.0,0,0,1,6,0.0,291.0,40.0,0,EW_GREEN,hold,,,
803.0,3,54,345.0,6.389,3,0.0,3,0.0,4,65.0,20,242.0,0,0,1,6,0.0,307.0,38.0,0,EW_GREEN,hold,,,
804.0,3,55,368.0,6.691,3,0.0,3,0.0,4,67.0,20,256.0,0,0,1,6,0.0,323.0,45.0,0,EW_GREEN,hold,,,
805.0,3,56,383.0,6.839,3,0.0,3,0.0,4,69.0,21,270.0,0,0,1,6,0.0,339.0,44.0,0,EW_GREEN,hold,,,
806.0,0,51,215.0,4.216,3,0.0,3,0.0,2,1.0,18,173.0,0,0,1,5,0.0,174.0,41.0,0,EW_GREEN,hold,,,
807.0,0,51,142.0,2.784,3,0.0,3,0.0,2,0.0,18,105.0,0,0,0,0,0.0,105.0,37.0,0,EW_GREEN,hold,,,
808.0,0,48,86.0,1.792,3,0.0,3,0.0,2,0.0,18,51.0,0,0,0,0,0.0,51.0,35.0,0,EW_GREEN,hold,,,
809.0,0,48,55.0,1.146,3,1.0,3,1.0,3,0.0,16,21.0,1,1,0,0,0.0,23.0,32.0,0,EW_GREEN,hold,,,
810.0,0,50,48.0,0.96,3,2.0,3,2.0,2,0.0,16,9.0,1,1,0,0,0.0,13.0,35.0,0,EW_GREEN,hold,,,
811.0,0,52,44.0,0.846,3,3.0,3,3.0,3,0.0,15,0.0,1,1,0,0,0.0,6.0,38.0,0,EW_GREEN,hold,,,
812.0,0,54,50.0,0.926,3,4.0,3,4.0,3,0.0,15,0.0,0,1,0,0,0.0,8.0,42.0,0,EW_GREEN,hold,,,
813.0,0,53,57.0,1.075,3,5.0,3,5.0,2,0.0,13,0.0,0,1,0,0,0.0,10.0,47.0,0,EW_GREEN,hold,,,
814.0,0,55,23.0,0.418,3,6.0,3,6.0,2,0.0,14,0.0,0,0,0,0,0.0,12.0,11.0,0,EW_GREEN,hold,,,
815.0,0,55,30.0,0.545,3,7.0,3,7.0,2,0.0,13,0.0,0,0,0,0,0.0,14.0,16.0,0,EW_GREEN,hold,,,
816.0,0,54,38.0,0.704,3,8.0,3,8.0,2,0.0,11,0.0,0,0,0,0,0.0,16.0,22.0,0,EW_GREEN,hold,,,
817.0,0,59,46.0,0.78,5,9.0,5,9.0,2,0.0,11,0.0,0,0,0,0,0.0,18.0,28.0,0,EW_YELLOW,pressure_ns,,,
818.0,3,60,54.0,0.9,5,10.0,5,10.0,2,0.0,11,0.0,0,0,0,0,0.0,20.0,34.0,0,EW_YELLOW,hold,,,
819.0,3,60,64.0,1.067,5,11.0,5,11.0,2,0.0,11,1.0,0,0,0,0,0.0,23.0,41.0,0,EW_YELLOW,hold,,,
820.0,3,61,75.0,1.23,5,12.0,5,12.0,2,0.0,12,2.0,0,0,0,0,0.0,26.0,49.0,0,NS_GREEN,yellow_end,,,
821.0,0,58,83.0,1.431,5,13.0,5,13.0,2,0.0,9,0.0,0,0,0,0,0.0,26.0,57.0,0,NS_GREEN,hold,,,
822.0,0,59,94.0,1.593,5,14.0,5,14.0,2,0.0,9,0.0,0,0,0,0,0.0,28.0,66.0,0,NS_GREEN,hold,,,
823.0,0,60,105.0,1.75,5,15.0,5,15.0,2,0.0,9,0.0,0,0,0,0,0.0,30.0,75.0,0,NS_GREEN,hold,,,
824.0,0,60,117.0,1.95,5,16.0,5,16.0,2,0.0,8,0.0,0,0,0,0,0.0,32.0,85.0,0,NS_GREEN,hold,,,
825.0,0,60,114.0,1.9,5,17.0,5,17.0,2,0.0,7,0.0,0,0,0,0,0.0,34.0,80.0,0,NS_GREEN,hold,,,
826.0,0,60,111.0,1.85,5,18.0,5,18.0,2,0.0,7,0.0,0,0,0,0,0.0,36.0,75.0,0,NS_GREEN,hold,,,
827.0,0,61,108.0,1.77,5,19.0,5,19.0,2,0.0,7,0.0,0,0,0,0,0.0,38.0,70.0,0,NS_GREEN,hold,,,
828.0,0,61,105.0,1.721,5,20.0,5,20.0,2,0.0,7,0.0,0,0,0,0,0.0,40.0,65.0,0,NS_YELLOW,pressure_ew,,,
829.0,1,64,101.0,1.578,5,21.0,5,21.0,2,0.0,8,0.0,0,0,0,0,0.0,42.0,59.0,0,NS_YELLOW,hold,,,
830.0,1,63,97.0,1.54,5,22.0,5,22.0,2,0.0,8,0.0,0,0,0,0,0.0,44.0,53.0,0,NS_YELLOW,hold,,,
831.0,1,63,95.0,1.508,5,23.0,5,23.0,2,0.0,8,0.0,0,0,0,0,0.0,46.0,49.0,0,EW_GREEN,yellow_end,,,
832.0,2,61,45.0,0.738,3,0.0,3,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,45.0,0,EW_GREEN,hold,,,
833.0,2,61,41.0,0.672,3,0.0,3,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,41.0,0,EW_GREEN,hold,,,
834.0,2,62,51.0,0.823,3,0.0,3,0.0,2,0.0,10,2.0,0,0,0,0,0.0,2.0,49.0,0,EW_GREEN,hold,,,
835.0,2,62,50.0,0.806,3,0.0,3,0.0,2,0.0,10,4.0,0,0,0,0,0.0,4.0,46.0,0,EW_GREEN,hold,,,
836.0,2,63,49.0,0.778,3,0.0,3,0.0,2,0.0,11,6.0,0,0,0,0,0.0,6.0,43.0,0,EW_GREEN,hold,,,
837.0,2,62,50.0,0.806,3,0.0,3,0.0,2,0.0,11,9.0,0,0,0,0,0.0,9.0,41.0,0,EW_GREEN,hold,,,
838.0,2,62,50.0,0.806,3,0.0,2,0.0,2,0.0,12,12.0,0,0,0,0,0.0,12.0,38.0,0,EW_GREEN,hold,,,
839.0,2,61,51.0,0.836,2,0.0,2,0.0,2,0.0,12,15.0,0,0,0,0,0.0,15.0,36.0,0,EW_GREEN,hold,,,
840.0,2,61,53.0,0.869,2,0.0,2,0.0,2,0.0,12,19.0,0,0,0,0,0.0,19.0,34.0,0,EW_GREEN,hold,,,
841.0,2,64,54.0,0.844,4,0.0,4,0.0,2,1.0,12,23.0,0,0,1,0,0.0,24.0,30.0,0,EW_GREEN,hold,,,
842.0,2,61,65.0,1.066,3,0.0,3,0.0,2,2.0,12,27.0,0,0,1,0,0.0,29.0,36.0,0,EW_GREEN,hold,,,
843.0,2,59,68.0,1.153,3,0.0,3,0.0,2,3.0,12,31.0,0,0,1,0,0.0,34.0,34.0,0,EW_GREEN,hold,,,
844.0,2,58,74.0,1.276,3,0.0,3,0.0,2,5.0,13,36.0,0,0,2,0,0.0,41.0,33.0,0,EW_GREEN,hold,,,
845.0,2,61,80.0,1.311,3,0.0,3,0.0,3,7.0,13,41.0,0,0,1,0,1.0,48.0,31.0,0,EW_GREEN,hold,,,
846.0,2,58,86.0,1.483,2,0.0,2,0.0,3,9.0,13,46.0,0,0,1,0,2.0,55.0,29.0,0,EW_GREEN,hold,,,
847.0,2,59,92.0,1.559,2,0.0,2,0.0,3,11.0,14,51.0,0,0,1,0,3.0,62.0,27.0,0,EW_GREEN,hold,,,
848.0,2,59,108.0,1.831,2,0.0,2,0.0,3,13.0,14,57.0,0,0,1,0,4.0,70.0,34.0,0,EW_GREEN,hold,,,
849.0,2,59,116.0,1.966,2,0.0,2,0.0,3,15.0,14,63.0,0,0,1,0,5.0,78.0,33.0,0,EW_GREEN,hold,,,
850.0,2,57,124.0,2.175,2,0.0,2,0.0,3,17.0,14,69.0,0,0,1,0,6.0,86.0,32.0,0,EW_GREEN,hold,,,
851.0,2,55,114.0,2.073,2,0.0,2,0.0,3,19.0,15,76.0,0,0,1,0,7.0,95.0,12.0,0,EW_GREEN,hold,,,
852.0,2,55,119.0,2.164,2,0.0,2,0.0,3,21.0,15,81.0,0,0,1,0,8.0,102.0,9.0,0,EW_GREEN,hold,,,
853.0,2,54,131.0,2.426,2,0.0,2,0.0,3,23.0,15,87.0,0,0,1,0,9.0,110.0,12.0,0,EW_GREEN,hold,,,
854.0,2,55,144.0,2.618,2,0.0,2,0.0,3,25.0,16,93.0,0,0,1,0,10.0,118.0,16.0,0,EW_GREEN,hold,,,
855.0,2,54,158.0,2.926,1,0.0,1,0.0,3,27.0,16,99.0,0,0,1,0,11.0,126.0,21.0,0,EW_GREEN,hold,,,
856.0,2,52,162.0,3.115,1,0.0,1,0.0,3,29.0,16,106.0,0,0,1,0,0.0,135.0,27.0,0,EW_GREEN,hold,,,
857.0,2,52,179.0,3.442,1,0.0,1,0.0,3,31.0,16,113.0,0,0,1,0,1.0,144.0,34.0,0,EW_GREEN,hold,,,
858.0,2,53,196.0,3.698,1,0.0,1,0.0,3,33.0,16,120.0,0,0,1,0,4.0,153.0,39.0,0,EW_GREEN,hold,,,
859.0,2,53,217.0,4.094,1,0.0,1,0.0,3,35.0,16,127.0,0,0,1,0,9.0,162.0,46.0,0,EW_GREEN,hold,,,
860.0,2,54,239.0,4.426,1,0.0,1,0.0,4,37.0,16,134.0,0,0,1,0,14.0,171.0,54.0,0,EW_GREEN,hold,,,
861.0,2,53,262.0,4.943,1,0.0,1,0.0,4,39.0,16,141.0,0,0,1,0,19.0,180.0,63.0,0,EW_GREEN,hold,,,
862.0,2,54,285.0,5.278,1,0.0,1,0.0,4,41.0,17,148.0,0,0,1,0,24.0,189.0,72.0,0,EW_GREEN,hold,,,
863.0,2,55,311.0,5.655,1,0.0,1,0.0,4,43.0,17,156.0,0,0,1,0,29.0,199.0,83.0,0,EW_GREEN,hold,,,
864.0,2,55,339.0,6.164,1,0.0,1,0.0,4,45.0,17,164.0,0,0,1,0,35.0,209.0,95.0,0,EW_GREEN,hold,,,
865.0,2,62,365.0,5.887,3,0.0,3,0.0,4,47.0,17,172.0,0,0,1,0,41.0,219.0,105.0,0,EW_GREEN,hold,,,
866.0,2,62,377.0,6.081,3,0.0,3,0.0,4,49.0,17,183.0,0,0,1,0,47.0,232.0,98.0,0,EW_GREEN,hold,,,
867.0,2,60,359.0,5.983,3,0.0,3,0.0,4,51.0,17,194.0,0,0,1,0,22.0,245.0,92.0,0,EW_GREEN,hold,,,
868.0,2,60,344.0,5.733,3,0.0,3,0.0,4,53.0,17,205.0,0,0,1,0,0.0,258.0,86.0,0,EW_GREEN,hold,,,
869.0,2,60,352.0,5.867,3,0.0,3,0.0,4,55.0,17,216.0,0,0,1,0,0.0,271.0,81.0,0,EW_GREEN,hold,,,
870.0,2,57,362.0,6.351,3,0.0,3,0.0,4,57.0,17,228.0,0,0,1,4,0.0,285.0,77.0,0,EW_GREEN,hold,,,
871.0,2,57,372.0,6.526,3,0.0,3,0.0,4,59.0,17,240.0,0,0,1,4,0.0,299.0,73.0,0,EW_GREEN,hold,,,
872.0,2,57,385.0,6.754,3,0.0,3,0.0,4,61.0,17,252.0,0,0,1,4,0.0,313.0,72.0,0,EW_GREEN,hold,,,
873.0,2,57,393.0,6.895,3,0.0,3,0.0,4,63.0,18,264.0,0,0,1,4,0.0,327.0,66.0,0,EW_GREEN,hold,,,
874.0,3,57,402.0,7.053,3,0.0,3,0.0,4,65.0,18,276.0,0,0,1,4,0.0,341.0,61.0,0,EW_GREEN,hold,,,
875.0,3,57,411.0,7.211,3,0.0,3,0.0,4,67.0,18,288.0,0,0,1,4,0.0,355.0,56.0,0,EW_GREEN,hold,,,
876.0,3,59,434.0,7.356,3,0.0,3,0.0,4,69.0,19,300.0,0,0,1,4,0.0,369.0,65.0,0,EW_GREEN,hold,,,
877.0,0,53,256.0,4.83,3,0.0,3,0.0,2,1.0,16,194.0,0,0,1,3,0.0,195.0,61.0,0,EW_GREEN,hold,,,
878.0,0,54,162.0,3.0,3,0.0,3,0.0,2,0.0,17,104.0,0,0,0,0,0.0,104.0,58.0,0,EW_GREEN,hold,,,
879.0,0,53,97.0,1.83,3,0.0,3,0.0,2,0.0,17,41.0,0,0,0,0,0.0,41.0,56.0,0,EW_GREEN,hold,,,
880.0,0,51,60.0,1.176,3,0.0,3,0.0,1,0.0,16,5.0,0,0,0,0,1.0,5.0,54.0,0,EW_GREEN,hold,,,
881.0,0,53,55.0,1.038,3,1.0,3,0.0,1,0.0,15,0.0,1,0,0,0,2.0,1.0,52.0,0,EW_GREEN,hold,,,
882.0,0,55,57.0,1.036,3,2.0,3,1.0,2,0.0,13,0.0,1,1,0,0,4.0,3.0,50.0,0,EW_GREEN,hold,,,
883.0,0,55,58.0,1.055,3,3.0,3,2.0,3,0.0,12,0.0,1,1,0,0,6.0,5.0,47.0,0,EW_GREEN,hold,,,
884.0,0,57,60.0,1.053,3,4.0,3,3.0,3,0.0,13,0.0,1,1,0,0,8.0,7.0,45.0,0,EW_GREEN,hold,,,
885.0,0,54,62.0,1.148,3,5.0,3,4.0,3,0.0,10,0.0,1,1,0,0,10.0,9.0,43.0,0,EW_GREEN,hold,,,
886.0,0,55,64.0,1.164,3,6.0,3,5.0,3,0.0,10,0.0,0,0,0,0,12.0,11.0,41.0,0,EW_GREEN,hold,,,
887.0,0,55,72.0,1.309,3,7.0,3,6.0,3,0.0,9,0.0,0,0,0,0,14.0,13.0,45.0,0,EW_GREEN,hold,,,
888.0,0,55,70.0,1.273,3,8.0,3,7.0,3,0.0,9,0.0,0,0,0,0,16.0,15.0,39.0,0,EW_GREEN,hold,,,
889.0,0,57,49.0,0.86,4,9.0,4,8.0,2,0.0,10,0.0,0,0,0,0,0.0,17.0,32.0,0,EW_GREEN,hold,,,
890.0,0,57,45.0,0.789,4,10.0,4,9.0,2,0.0,9,0.0,0,0,0,0,0.0,19.0,26.0,0,EW_YELLOW,pressure_ns,,,
891.0,3,56,50.0,0.893,4,11.0,4,10.0,2,0.0,9,0.0,0,0,0,0,0.0,21.0,29.0,0,EW_YELLOW,hold,,,
892.0,3,55,24.0,0.436,4,12.0,4,11.0,2,0.0,10,0.0,0,0,0,0,0.0,23.0,1.0,0,EW_YELLOW,hold,,,
